0,0,1,"['中关村', '北京大学', '颐和园', '中关村', '北京大学', '颐和园']",北京,创新工场（北京）企业管理股份有限公司,254694,"['绩效奖金', '带薪年假', '通讯津贴', '年终分红']",i/image/M00/66/E9/CgpFT1mnvOOALD8EAABSo27Hk7w930.png,创新工场AI工程院,50-150人,2018-04-23 10:38:29,0,海淀区,本科,,未融资,开发/测试/运维类,10:38发布,,,today,移动互联网,[],0,全职,1524451089000,39.984625,4号线大兴线_海淀黄庄;4号线大兴线_中关村;4号线大兴线_北京大学东门;10号线_苏州街;10号线_海淀黄庄,116.314242,0,,"谷歌大牛,商业资源,成长空间大,人工智能",3553906,"['中级', '后端开发', 'C/C++', 'Postgres']",python开发工程师,,8755064,1,81,15k-30k,0,后端开发,海淀黄庄,10号线,1-3年
0,0,0,"['团结湖', '三里屯', '工体']",北京,北京猎户星空科技有限公司,172285,"['年度旅游', '弹性工作', '领导好', '五险一金']",i/image2/M00/11/01/CgotOVnp25qABPNEAAAPCU2v4tA280.png,猎户星空,150-500人,2018-04-23 09:59:14,0,朝阳区,本科,,A轮,开发/测试/运维类,09:59发布,,,today,"移动互联网,硬件","['智能硬件', 'php', 'Java', '后端']",0,全职,1524448747000,39.932851,6号线_呼家楼;6号线_东大桥;10号线_农业展览馆;10号线_团结湖;10号线_呼家楼,116.458741,0,,牛人云集，优质福利,3972672,"['智能硬件', 'php', 'Java', '后端']",Python开发工程师,,9203913,1,38,18k-35k,0,后端开发,团结湖,10号线,3-5年
0,0,1,,北京,北京爱奇艺科技有限公司,1686,"['绩效奖金', '五险一金', '交通补助', '带薪年假']",i/image/M00/86/41/CgpFT1rOxKOAXsCwAAB1tzB2sOU050.jpg,爱奇艺,2000人以上,2018-04-13 17:49:11,0,海淀区,本科,,D轮及以上,开发/测试/运维类,2018-04-13,,,threeDays,"广告营销,文化娱乐",[],0,全职,1524196147000,39.983752,4号线大兴线_海淀黄庄;4号线大兴线_中关村;4号线大兴线_北京大学东门;10号线_苏州街;10号线_海淀黄庄,116.313228,0,,985.211福利待遇好，晋升空间大,4420032,['Shell'],高级python 开发工程师,,8449364,0,0,25K-45K,0,后端开发,海淀黄庄,10号线,3-5年
0,0,0,"['望京', '来广营', '花家地']",北京,企鹅创新（北京）科技有限公司,113761,[],i/image/M00/0C/DC/Cgp3O1bX-1eARbbSAAAcK_fY2g4466.png,企鹅创新,15-50人,2018-04-23 09:48:39,0,朝阳区,本科,,天使轮,开发/测试/运维类,09:48发布,,,disabled,"硬件,移动互联网",[],0,全职,1524449202000,39.996,14号线东段_望京;14号线东段_阜通;14号线东段_望京南;15号线_望京东;15号线_望京,116.480792,0,,"Djang,主流Web,数据库",4221845,"['资深', 'node.js', 'Java']",Python工程师,,3725427,1,20,25k-35k,0,后端开发,望京东,15号线,1-3年
0,0,0,"['望京', '来广营']",北京,北京一览科技有限公司,212939,"['股票期权', '弹性工作', '领导好', '扁平管理']",i/image/M00/32/E7/CgpFT1k_qHiAdFKnAAAclfF44sA60.jpeg,一览科技,150-500人,2018-04-23 10:27:11,0,朝阳区,本科,,B轮,开发/测试/运维类,10:27发布,,,threeDays,"移动互联网,文化娱乐","['视频', '资深', '高级', '中级', '软件开发', '大数据']",0,全职,1524450093000,40.020713,14号线东段_来广营;14号线东段_东湖渠,116.465903,0,,福利优厚,3889355,"['视频', '资深', '高级', '中级', '软件开发', '大数据']",python开发工程师,,8291900,1,20,20k-40k,0,软件开发,来广营,14号线东段,3-5年
0,0,0,,北京,北京汉迪移动互联网科技股份有限公司,321870,"['带薪年假', '定期体检', '文化open', '美女多']",i/image3/M00/1B/97/CgpOIFp9S0yARdf4AAAWYI2A5us915.jpg,iHandy,150-500人,2018-04-23 09:56:05,0,海淀区,本科,,不需要融资,开发/测试/运维类,09:56发布,,,today,移动互联网,"['移动互联网', '资深', 'web', '服务器端']",0,全职,1524448505000,39.992408,13号线_五道口;15号线_六道口;15号线_清华东路西口,116.339299,0,,"硅谷氛围,高手如云,零食水果,六险一金",4452224,"['移动互联网', '资深', 'web', '服务器端']",高级Python工程师,,3482537,1,100,25k-50k,0,后端开发,五道口,15号线,3-5年
0,0,1,"['北苑', '奥运村', '大屯']",北京,人人行科技有限公司,61921,"['年底双薪', '节日礼物', '绩效奖金', '岗位晋升']",i/image/M00/04/01/CgqKkVbFXXqAPo0fAAATqvTo2-I592.png,人人行(借贷宝),2000人以上,2018-04-23 09:50:34,0,朝阳区,本科,,C轮,开发/测试/运维类,09:50发布,,,today,"移动互联网,金融","['云计算', '大数据', 'Go', 'golang']",0,全职,1524448226000,40.015961,5号线_大屯路东;15号线_大屯路东,116.416771,0,,"九鼎集团,福利完善,团队大咖",4288419,"['云计算', '大数据', 'Go', 'golang']",Python开发工程师,,9367387,2,27,15k-30k,0,后端开发,大屯路东,15号线,1-3年
0,0,0,['清华大学'],北京,北京感易智能科技有限公司,338067,"['一流团队', '金融数据AI', '快速发展', '天使轮+']",i/image3/M00/30/E3/Cgq2xlqiK9uAApNAAABYg716wbU868.png,感易智能,15-50人,2018-04-23 10:16:23,0,海淀区,本科,,天使轮,开发/测试/运维类,10:16发布,,,today,"金融,数据服务",[],0,全职,1524451475000,40.006474,15号线_清华东路西口,116.334763,0,,"大数据,人工智能,数据挖掘,B端产品",4462636,"['数据挖掘', 'Java', '后端开发', '分布式']",Python 研发工程师,,6345769,0,0,10k-20k,0,后端开发,清华东路西口,15号线,1-3年
0,0,1,"['学院路', '知春路', '北太平庄']",北京,北京一人一亩田网络科技有限公司,81107,"['节日礼物', '年底双薪', '专项奖金', '股票期权']",image1/M00/34/EF/Cgo8PFWaJjqAPZNrAAhf-KXA424476.png?cc=0.37455519335344434,一亩田,150-500人,2018-04-23 10:24:33,0,海淀区,本科,,C轮,开发/测试/运维类,10:24发布,,,today,"移动互联网,电子商务",[],0,全职,1524449746000,39.977249,10号线_知春路;10号线_西土城;13号线_大钟寺;13号线_知春路,116.351057,0,,"临近地铁,大牛团队,六险一金,年终奖",4076440,"['大数据', '数据挖掘', '人工智能', '算法', '挖掘']",python开发工程师,,2060980,1,100,20k-36k,0,后端开发,西土城,10号线,3-5年
0,0,1,"['永定路', '永定路', '五棵松', '五棵松', '鲁谷', '鲁谷']",北京,北京江山如画网路科技有限责任公司,102022,"['专项奖金', '股票期权', '绩效奖金', '岗位晋升']",i/image/M00/4C/9C/CgpEMllplIKACyOPAAA0DVoIc0M956.jpg,江山如画网络科技,少于15人,2018-04-23 09:30:30,0,海淀区,本科,,天使轮,技术,09:30发布,,,today,"移动互联网,社交网络",[],0,全职,1524448311000,39.90695045,1号线_玉泉路;1号线_五棵松,116.2605395,0,,管吃管住、顶级投资、原始股权奖励,2475715,[],Python研发工程师,,2901724,1,100,5k-10k,0,后端开发,五棵松,1号线,1-3年
